Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,MolecularFormula,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Kelly_104,Kelly_105,Kelly_106,Kelly_107,Kelly_108,Kelly_109,Kelly_140,Kelly_141,Kelly_142,Kelly_143,Kelly_144,Kelly_145,Kelly_31,Kelly_32,Kelly_33,Kelly_34,Kelly_35,Kelly_36,Kelly_37,Kelly_38,Kelly_39,Kelly_40,Kelly_41,Kelly_74,Kelly_75,Kelly_76,Kelly_77,Kelly_78,Kelly_79
397.004849583333,15.0,10.0,13.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,398.012126050213,0.0360744951299326,1,C15H10O13,0.8666666666666667,0.6666666666666666,1.0666666666666669,29.89999999999999,11.0,-2.0,-1.0,0.5294117647058824,-2.0,1534922.0,1719575.6,1769860.3,0.0,0.0,0.0,0.0,1318008.3,1732139.1,2130592.0,0.0,1843546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2203314.5,1292422.3,2507487.8
397.020140768116,19.0,10.0,10.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,398.027417234996,-0.0519888706698145,1,C19H10O10,0.5263157894736842,0.5263157894736842,0.5263157894736841,45.3,15.0,5.0,0.5555555555555556,0.7142857142857143,5.0,1542349.3,1337626.9,2050184.0,1767418.8,1540545.0,1561369.1,1449694.8,1908348.3,1549870.9,0.0,1926205.9,2151262.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507789.0,1282915.6,2268086.5,1868426.0,2653924.3
397.041262690648,16.0,14.0,12.0,0.0,0,0.0,0.0,0,CHO,Tannin,398.048539157528,-0.0332696300770494,2,C16H14O12,0.75,0.875,0.625,42.4875,10.0,-2.0,-0.5,0.4,-2.0,10004434.0,9533471.0,10644877.0,10802688.0,7679430.0,10606878.0,7371235.5,9028738.0,11762740.0,13951146.0,8538179.0,14720612.0,3138129.3,2903431.0,2378017.3,2531077.3,1887318.3,2483732.0,3435770.0,2505955.8,3018263.3,2873587.8,2509266.3,7982282.5,7437522.5,8561002.0,18208444.0,10944143.0,15294699.0
397.054149822581,13.0,19.0,12.0,0.0,0,0.0,1.0,0,CHOP,Tannin,398.061426289461,-0.0344277534445429,5,C13H19O12P,0.9230769230769231,1.4615384615384615,0.0,60.3,5.0,-7.0,0.0,0.0,-8.0,0.0,0.0,0.0,1424643.4,0.0,0.0,0.0,0.0,0.0,8242350.0,0.0,1701735.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397.056504447368,20.0,14.0,9.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,398.063780914248,0.0028489197967395,1,C20H14O9,0.45,0.7,0.20000000000000018,54.599999999999994,14.0,5.0,0.45454545454545453,0.6129032258064516,5.0,6455252.5,7227426.5,7702929.0,6721028.0,6360521.5,5684513.0,5345767.0,7531654.0,6037560.0,3893934.8,5834822.5,5913192.5,3059285.0,2893706.0,2449188.5,2422025.0,2039128.5,2482455.8,2737916.5,2900198.5,2958362.3,2575094.5,2351828.5,6725838.0,7266519.0,6270318.0,6869696.0,8255122.5,6961391.0
397.062352666667,13.0,18.0,14.0,0.0,0,0.0,0.0,0,CHO,Tannin,398.069629133547,0.065701202668503,2,C13H18O14,1.0769230769230769,1.3846153846153846,0.7692307692307692,38.37692307692308,5.0,-9.0,9.0,0.0,-9.0,4062677.8,4481059.5,3589010.5,3153413.5,1216843.1,3841826.3,3049448.3,4573831.5,3428409.3,2680496.5,2408008.0,2350698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160271.3,4878552.5,1637487.5,4474561.5,2828436.0,1801201.0
397.077606413333,17.0,18.0,11.0,0.0,0,0.0,0.0,0,CHO,Lignin,398.084882880213,0.0716949771238117,2,C17H18O11,0.6470588235294118,1.0588235294117647,0.23529411764705888,53.59411764705882,9.0,-2.0,-0.3333333333333333,0.30434782608695654,-2.0,17158104.0,18126886.0,17806742.0,18736650.0,15856079.0,16775462.0,15525356.0,18527372.0,19635260.0,16285877.0,18397260.0,19537518.0,37959260.0,29442958.0,30612778.0,29106446.0,24632156.0,23368220.0,50147584.0,41847532.0,38129696.0,29056250.0,37466584.0,16788690.0,16069852.0,15107444.0,25245382.0,20893336.0,21989622.0
397.088885565217,16.0,18.0,10.0,2.0,0,0.0,0.0,0,CHON,Lignin,398.096162032097,-0.0432631584264941,2,C16H18O10N2,0.625,1.125,0.5,46.05,9.0,-1.0,-0.75,0.2222222222222222,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452472.1,0.0,1476465.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631606.9,0.0,1228186.5,1381369.0
397.09873656051,14.0,22.0,13.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,398.10601302739,0.069745518490446,2,C14H22O13,0.9285714285714286,1.5714285714285714,0.2857142857142856,52.15714285714286,4.0,-9.0,-9.0,0.0,-9.0,10002397.0,10723371.0,10460572.0,10436111.0,7726548.0,9761066.0,9790960.0,11662481.0,9870402.0,6571195.0,8894545.0,6785652.0,3870303.0,3951505.8,2767149.8,2807059.0,2634079.0,3221026.0,3696899.8,3813614.3,3479586.5,3374846.8,3401690.8,6652120.0,8244450.0,5754233.5,14474955.0,7457437.0,6372604.0
397.114014401274,18.0,22.0,10.0,0.0,0,0.0,0.0,0,CHO,Lignin,398.121290868154,0.0152190964224854,2,C18H22O10,0.5555555555555556,1.2222222222222223,-0.11111111111111072,63.466666666666654,8.0,-2.0,-0.25,0.23076923076923078,-2.0,6764512.5,7557166.5,6762911.5,9084435.0,8219095.5,6991149.5,5643764.0,7182485.5,8866886.0,15589567.0,6252628.5,10098296.0,5531234.5,3376020.5,4796721.0,3918102.8,3236705.3,3391013.8,4437254.5,3588337.0,4382757.5,3290881.8,4340189.0,9956571.0,8321254.5,12455294.0,16377551.0,13616800.0,17631488.0
397.126938360825,15.0,27.0,10.0,0.0,0,0.0,1.0,0,CHOP,Amino sugar,398.134214827705,-0.0784408964248892,2,C15H27O10P,0.6666666666666666,1.8,-0.7999999999999998,83.1,3.0,-7.0,-2.0,0.0,-8.0,0.0,0.0,0.0,0.0,1391834.8,0.0,0.0,0.0,0.0,1545411.0,0.0,0.0,1283685.8,0.0,0.0,1546265.9,1380963.3,0.0,1344008.4,0.0,0.0,1118724.3,1624543.0,1308638.4,1285865.8,0.0,0.0,0.0,1645828.5
397.129275361702,22.0,22.0,7.0,0.0,0,0.0,0.0,0,CHO,Lignin,398.136551828582,0.0030952139263383,1,C22H22O7,0.3181818181818182,1.0,-0.3636363636363633,70.66363636363636,12.0,5.0,0.3333333333333333,0.4594594594594595,5.0,1245667.4,0.0,0.0,0.0,1231579.3,0.0,0.0,0.0,1388873.6,1132739.6,0.0,1443452.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567199.0,1631210.4,1606786.1,1280467.4,1156772.1,1784069.3
397.135133572368,15.0,26.0,12.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,398.142410039248,0.0408410439347678,2,C15H26O12,0.8,1.7333333333333334,-0.13333333333333375,64.10000000000001,3.0,-9.0,-3.0,0.0,-9.0,1408996.6,1338162.8,1679012.8,1777176.1,2004188.8,1172530.3,2126840.8,1196699.0,0.0,1375173.4,1347929.5,1418878.4,1904487.8,1391384.4,1490997.5,1458971.9,1231076.5,1506346.8,1923337.9,1891572.9,1841449.6,1501189.9,1634528.3,1199840.4,1651436.0,1702275.8,1572821.0,1622181.5,1286151.0
397.15037578344,19.0,26.0,9.0,0.0,0,0.0,0.0,0,CHO,Lignin,398.15765225032,0.0758071087815173,1,C19H26O9,0.47368421052631576,1.368421052631579,-0.4210526315789478,72.30000000000001,7.0,-2.0,-0.2,0.1724137931034483,-2.0,4641767.5,4330550.0,3666344.8,4625948.0,6173152.5,4559669.5,3187196.3,4439199.0,5782606.5,11323594.0,3914333.0,7700098.5,5556843.5,4395931.0,4646201.0,4931871.5,3679590.8,4120622.5,4499724.5,3763447.8,5445676.5,3633416.8,4367842.5,10726628.0,7168240.0,14267784.0,11927257.0,9975465.0,16306444.0
397.16559315625,23.0,26.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,398.17286962313,0.173151098782615,1,C23H26O6,0.2608695652173913,1.1304347826086956,-0.6086956521739131,77.64782608695651,11.0,5.0,0.29411764705882354,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213927.5,1203316.3,1528460.3,1334365.1,1339564.9,1239312.1
397.171486335878,16.0,30.0,11.0,0.0,0,0.0,0.0,0,CHO,Amino sugar,398.178762802758,0.123068699046698,2,C16H30O11,0.6875,1.875,-0.5,74.55,2.0,-9.0,-1.8,0.0,-9.0,1636588.0,1307450.3,1123245.9,2975777.3,0.0,3127098.3,1126401.0,1617060.8,1133651.9,2133199.8,0.0,0.0,2936944.5,1763231.0,3083581.5,3163940.5,2760554.0,2305587.5,2793744.0,2734843.5,3424816.8,3670285.0,3385317.8,3042024.8,9927926.0,3441549.8,4907742.5,0.0,3392786.0
397.186751859873,20.0,30.0,8.0,0.0,0,0.0,0.0,0,CHO,Protein,398.194028326753,0.099481771704411,1,C20H30O8,0.4,1.5,-0.7000000000000002,80.25,6.0,-2.0,-0.16666666666666666,0.125,-2.0,3847151.3,4411453.5,3689393.8,4624933.5,5322217.0,3909437.5,4214276.5,3822760.8,3730519.8,4904148.0,3752037.8,4365965.0,9731700.0,8063906.0,7292224.5,8931624.0,7101292.5,8172087.0,7834898.5,8249086.5,8558644.0,7616784.0,8320488.0,12082412.0,7679226.0,11824530.0,7659234.5,7371442.0,11133207.0
397.20789265625,17.0,34.0,10.0,0.0,0,0.0,0.0,0,CHO,Amino sugar,398.21516912313,0.0707890414092421,2,C17H34O10,0.5882352941176471,2.0,-0.8235294117647056,83.7705882352941,,-9.0,-1.2857142857142858,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222777.1,0.0,0.0,0.0,1128303.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397.223160807143,21.0,34.0,7.0,0.0,0,0.0,0.0,0,CHO,Protein,398.230437274023,0.0406098472043778,1,C21H34O7,0.3333333333333333,1.619047619047619,-0.9523809523809526,87.44285714285715,5.0,-2.0,-0.14285714285714285,0.08571428571428572,-2.0,0.0,1570117.0,1129402.9,1778990.5,2310386.0,1270085.4,1417484.6,0.0,0.0,0.0,1400686.5,0.0,3407484.8,2437544.5,2519368.5,3216689.0,2528626.0,2694208.0,2639640.5,2192645.0,2555962.8,2525975.0,2859501.5,5085429.0,3131139.8,3388828.3,2128364.3,2437818.8,3810081.5
397.226535090909,18.0,38.0,7.0,0.0,0,1.0,0.0,0,CHOS,Protein,398.233811557789,0.0319076647403082,1,C18H38O7S,0.3888888888888889,2.111111111111111,-1.2222222222222223,95.13333333333333,0.0,-7.0,-0.8,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390069.8,0.0,3020701.3,0.0,1502395.5,0.0
397.332306727273,24.0,46.0,4.0,0.0,0,0.0,0.0,0,CHO,Lipid,398.339583194153,0.0672060933870586,1,C24H46O4,0.16666666666666666,1.9166666666666667,-1.583333333333333,105.42499999999998,2.0,-2.0,-0.1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1197149.3,0.0,1361999.8,0.0,0.0,0.0,5066421.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398.051764689655,19.0,13.0,9.0,1.0,0,0.0,0.0,0,CHON,Condensed hydrocarbon,399.059041156535,-0.0253975831979125,1,C19H13O9N,0.47368421052631576,0.6842105263157895,0.42105263157894735,48.3,14.0,5.0,0.4444444444444444,0.6296296296296297,4.0,1496735.1,1880305.1,1279626.3,1624322.4,1750201.9,0.0,1401032.1,1779344.3,1686571.3,0.0,1293108.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217571.9,0.0,0.0,0.0,0.0,1258678.9,1221858.8,1615491.5,1243207.8,1481601.5,1417756.0
398.072879717647,16.0,17.0,11.0,1.0,0,0.0,0.0,0,CHON,Tannin,399.080156184527,0.0105479384743803,3,C16H17O11N,0.6875,1.0625,0.5,46.05,9.0,-2.0,-0.75,0.2631578947368421,-3.0,2619555.5,3232501.5,2965647.5,2849031.8,3360959.0,2151934.8,2388173.0,2723734.0,2798384.3,1726417.1,2806586.0,2617219.8,1424967.1,1399109.0,1907968.1,1479165.3,1401075.4,1416973.6,2090663.5,1338016.4,1916897.0,1678267.6,1350253.1,2678203.8,2748392.5,3018889.5,2984397.3,2909574.5,2635298.5
398.088127215686,20.0,17.0,8.0,1.0,0,0.0,0.0,0,CHON,Lignin,399.095403682566,0.0321856219059113,1,C20H17O8N,0.4,0.85,0.10000000000000009,57.449999999999996,13.0,5.0,0.36363636363636365,0.5333333333333333,4.0,1683622.5,1705720.6,1697939.4,1233419.8,2571458.8,1183874.0,1545936.4,0.0,0.0,0.0,1776189.6,1152392.1,2167114.8,1840455.8,1439747.4,3066881.0,2082805.6,2119953.3,1753002.0,1721251.3,1788388.0,1901246.6,2124655.5,1433663.5,1689836.6,2375309.8,1253841.4,1212810.3,1645351.0
398.096242333333,14.0,27.0,6.0,1.0,0,1.0,2.0,0,CHONSP,Protein,399.103518800213,-0.219205567624322,2,C14H27O6NSP2,0.42857142857142855,1.9285714285714286,-1.4285714285714288,101.01428571428572,3.0,-3.0,-1.75,0.0,-7.0,1376040.1,1578234.4,1488789.4,1446157.8,1303236.6,1221123.8,0.0,1697436.3,1403190.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667009.4,2082030.8,1642640.0,1950931.5,1931404.1,1433385.4
398.109282954887,17.0,21.0,10.0,1.0,0,0.0,0.0,0,CHON,Lignin,399.116559421767,-0.0338784918621565,2,C17H21O10N,0.5882352941176471,1.2352941176470589,0.11764705882352944,56.94705882352941,8.0,-2.0,-0.5,0.18181818181818182,-3.0,1260202.8,2050301.0,1556376.6,1887505.1,3512519.8,1519622.6,1639637.1,1586591.8,2149689.3,1575387.5,1306690.6,0.0,1641039.8,2063179.6,1677575.9,1725446.0,1577720.9,2260758.5,1713069.6,1201319.1,2451176.0,1270978.8,2337394.5,1403076.4,1318642.4,2416787.8,2044374.9,1900687.3,1652269.4
398.145649606061,18.0,25.0,9.0,1.0,0,0.0,0.0,0,CHON,Lignin,399.152926072941,0.0133624460254797,1,C18H25O9N,0.5,1.3888888888888888,-0.22222222222222232,66.63333333333333,7.0,-2.0,-0.375,0.12,-3.0,0.0,0.0,0.0,0.0,1291216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116760.5,0.0,0.0,0.0,0.0,0.0,1335731.8,0.0,0.0,0.0,0.0,1425356.9,0.0,1162525.8,0.0,0.0,0.0
399.020517670213,15.0,12.0,13.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,400.027794137093,-0.0091608455529043,2,C15H12O13,0.8666666666666667,0.8,0.9333333333333331,33.7,10.0,-3.0,-1.5,0.4117647058823529,-3.0,3679076.0,2355130.0,2940797.3,2746362.8,2293156.0,3464397.0,2003363.8,2654356.0,4020760.3,6729439.5,3492380.8,5564556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129755.1,0.0,0.0,2363545.8,1552103.4,2773906.8,6063304.5,3845226.0,5563201.0
399.035787931035,19.0,12.0,10.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,400.043064397915,-0.0444744982897257,1,C19H12O10,0.5263157894736842,0.631578947368421,0.42105263157894735,48.3,14.0,4.0,0.4444444444444444,0.6428571428571429,4.0,4913511.0,5245373.5,5529473.0,4548606.5,3235239.8,4690640.0,4034471.3,4999832.0,5561884.0,2907876.0,4624928.5,5232784.5,2015532.3,2260726.3,1393744.1,0.0,0.0,1391862.6,1874505.5,1295953.3,2099102.0,1693046.4,1646334.3,4406941.5,4094699.5,4971415.0,5700812.5,5694573.5,5793606.0
399.056899704225,16.0,16.0,12.0,0.0,0,0.0,0.0,0,CHO,Tannin,400.064176171105,-0.0004806861832252,3,C16H16O12,0.75,1.0,0.5,46.05,9.0,-3.0,-0.75,0.3,-3.0,11434347.0,11059650.0,12558214.0,12275716.0,8399789.0,11248341.0,9097132.0,10317470.0,12213793.0,16206570.0,9536037.0,14569622.0,4071985.3,3667194.3,3162836.8,3034346.0,2351753.3,2932731.8,4119629.0,3546197.3,4265378.5,3623546.5,3315457.5,8783522.0,8341233.0,9541533.0,21821650.0,13875315.0,16825164.0
399.07214490511,20.0,16.0,9.0,0.0,0,0.0,0.0,0,CHO,Condensed hydrocarbon,400.07942137199,0.0268459459055909,1,C20H16O9,0.45,0.8,0.10000000000000009,57.449999999999996,13.0,4.0,0.36363636363636365,0.5483870967741935,4.0,9836911.0,11274693.0,10315658.0,10418184.0,9628592.0,9064152.0,8188847.5,11628194.0,9907749.0,5255918.5,8289833.0,7180442.5,4439093.0,4591869.0,2743000.0,3399917.5,3018379.5,3543551.5,4681295.5,4131416.0,4246437.5,3426429.5,4713219.5,9621158.0,11632373.0,9748385.0,10340566.0,11804790.0,9726801.0
399.078010438017,13.0,20.0,14.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,400.085286904897,0.0461064277168277,2,C13H20O14,1.0769230769230769,1.5384615384615385,0.6153846153846154,42.76153846153846,4.0,-10.0,10.0,0.0,-10.0,9183600.0,9245126.0,8290187.5,8417289.0,3922865.8,8598233.0,7564208.5,12926627.0,8877606.0,6491888.0,7830058.5,7306396.0,1351990.3,1925118.0,0.0,0.0,0.0,0.0,1734224.6,0.0,1640358.4,0.0,1180420.5,6593191.5,10954487.0,3213219.0,9914584.0,7946360.0,5086034.5
399.093278916129,17.0,20.0,11.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.100555383009,0.0152513934569716,3,C17H20O11,0.6470588235294118,1.1764705882352942,0.11764705882352944,56.94705882352941,8.0,-3.0,-0.5,0.21739130434782608,-3.0,9595251.0,10516937.0,10616719.0,11993101.0,8784822.0,10015453.0,7958452.0,10057383.0,10163754.0,14889716.0,8283694.0,12822688.0,6834234.0,6405377.0,5258972.5,5228274.5,4873358.5,5526532.5,5844563.5,5952604.0,7297449.5,5713537.5,5632775.0,9455275.0,8949499.0,11055015.0,17596636.0,11933820.0,14895959.0
399.104598888889,16.0,20.0,10.0,2.0,0,0.0,0.0,0,CHON,Lignin,400.111875355769,-0.201149662884903,2,C16H20O10N2,0.625,1.25,0.375,49.6125,8.0,-2.0,-1.0,0.1111111111111111,-4.0,0.0,0.0,0.0,0.0,1161528.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1222270.3,0.0
399.10855588189,21.0,20.0,8.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.11583234877,-0.0368142637720488,1,C21H20O8,0.38095238095238093,0.9523809523809523,-0.1904761904761907,65.72857142857143,12.0,4.0,0.3076923076923077,0.47058823529411764,4.0,3498870.0,4444620.5,4390803.0,4121105.3,4701113.0,3183328.0,2997175.8,3785387.5,4068397.8,1994232.8,3363889.8,3457700.8,2825277.5,2791683.8,1778911.9,1829110.4,2327697.0,1679368.3,2576469.8,2309726.8,2379180.5,2211460.5,2303241.3,4730542.5,5610239.0,5791659.5,4113632.0,6216831.0,5381980.0
399.114426292994,14.0,24.0,13.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,400.121702759874,-0.0297463835564504,3,C14H24O13,0.9285714285714286,1.7142857142857142,0.1428571428571428,56.22857142857143,3.0,-10.0,-10.0,0.0,-10.0,13635959.0,11719118.0,11550613.0,14764051.0,10105787.0,13955809.0,12705721.0,13278893.0,12305967.0,17748730.0,12216883.0,14104742.0,8368191.0,7561476.5,6202081.0,5761784.0,5949586.0,6128649.5,7892567.0,8176735.5,7769517.5,7868037.5,8809226.0,9127600.0,10612481.0,6782893.0,12325089.0,9705601.0,8252253.5
399.129686248408,18.0,24.0,10.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.136962715288,-0.0392962641186423,2,C18H24O10,0.5555555555555556,1.3333333333333333,-0.22222222222222232,66.63333333333333,7.0,-3.0,-0.375,0.15384615384615385,-3.0,5339514.0,5433809.0,5247896.5,5243926.5,5916606.5,5240548.5,4318140.5,5290673.0,5194291.0,10566399.0,4535863.0,7600298.5,4827202.5,4384007.5,4117220.5,3814651.5,3912340.3,3201037.5,3644505.5,3884130.5,4662704.5,3474568.8,3912460.5,9418419.0,6543108.5,10645425.0,11710694.0,9863300.0,14218082.0
399.142616673469,15.0,29.0,10.0,0.0,0,0.0,1.0,0,CHOP,Amino sugar,400.149893140349,-0.148640422982587,2,C15H29O10P,0.6666666666666666,1.9333333333333333,-0.9333333333333336,86.9,2.0,-8.0,-2.25,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127908.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160422.0
399.144936586207,22.0,24.0,7.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.152213053087,-0.0248105263773718,1,C22H24O7,0.3181818181818182,1.0909090909090908,-0.45454545454545414,73.25454545454544,11.0,4.0,0.26666666666666666,0.40540540540540543,4.0,0.0,0.0,0.0,1434010.6,1776066.0,1453799.9,0.0,1757109.3,0.0,1491459.1,0.0,2129582.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430451.6,0.0,0.0,2153143.0,2304520.8,3042229.8,1908969.5,2334344.0,3538278.8
399.150810652174,15.0,28.0,12.0,0.0,0,0.0,0.0,0,CHO,Carbohydrate,400.158087119054,-0.0268770126004018,3,C15H28O12,0.8,1.8666666666666667,-0.2666666666666666,67.89999999999999,2.0,-10.0,-3.3333333333333335,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131366.4,1333684.8,1235596.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399.166043477707,19.0,28.0,9.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.173319944587,0.0313691897608346,1,C19H28O9,0.47368421052631576,1.4736842105263157,-0.5263157894736841,75.3,6.0,-3.0,-0.3,0.10344827586206896,-3.0,3591553.5,3454936.3,3163553.8,4545568.0,3954119.0,2896108.5,3389892.8,2988219.0,3906620.0,6568713.0,3397183.5,4027060.8,5443659.5,4353294.0,4104940.3,4384516.0,3887769.8,3922966.3,4693599.5,3734633.3,4774327.5,3541135.8,4481810.0,9340604.0,6054670.5,8787900.0,7255279.0,6251661.0,9712493.0
399.178931342105,16.0,33.0,9.0,0.0,0,0.0,1.0,0,CHOP,Amino sugar,400.186207808985,0.028384823299232,2,C16H33O9P,0.5625,2.0625,-1.25,95.925,,-8.0,-1.5,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158416.6,0.0,0.0,0.0,0.0,1135073.8,0.0,0.0,0.0,0.0,1471678.9,0.0,0.0,0.0,0.0,0.0
399.181311433962,23.0,28.0,6.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.188587900842,0.0018255335697527,1,C23H28O6,0.2608695652173913,1.2173913043478262,-0.6956521739130439,80.12608695652175,10.0,4.0,0.23529411764705882,0.35,4.0,0.0,0.0,0.0,0.0,1176522.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1906879.5,1298962.6,2256831.8,1153907.3,1789840.6,2082673.8
399.202442751592,20.0,32.0,8.0,0.0,0,0.0,0.0,0,CHO,Protein,400.209719218472,-0.0030345893445189,1,C20H32O8,0.4,1.6,-0.7999999999999998,83.1,5.0,-3.0,-0.25,0.0625,-3.0,4236169.0,4428768.0,4029354.8,4968489.5,5407696.0,4042484.5,4471245.0,3792580.8,2927684.8,3631379.5,3230280.3,2421439.0,11411540.0,9876757.0,9625332.0,12139277.0,9116831.0,10576927.0,10463846.0,10425456.0,10983871.0,9430679.0,11250455.0,13108932.0,8121112.5,10502086.0,7071993.0,6794389.5,9458552.0
399.217699694444,24.0,32.0,5.0,0.0,0,0.0,0.0,0,CHO,Lignin,400.224976161324,-0.0050562170472515,1,C24H32O5,0.20833333333333334,1.3333333333333333,-0.916666666666667,86.42500000000001,9.0,4.0,0.21052631578947367,0.3023255813953488,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1213896.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1584840.0,1394204.3,1724362.1,1324796.9,0.0,1243004.9
399.238806372727,21.0,36.0,7.0,0.0,0,0.0,0.0,0,CHO,Protein,400.246082839607,0.0516449591706711,1,C21H36O7,0.3333333333333333,1.7142857142857142,-1.0476190476190474,90.15714285714284,4.0,-3.0,-0.21428571428571427,0.02857142857142857,-3.0,0.0,0.0,1194419.9,0.0,0.0,0.0,1246933.3,0.0,0.0,0.0,1273937.0,0.0,1285468.6,1811483.6,1242364.0,2001173.8,1349284.9,1916967.9,1651563.8,1510774.6,2198470.0,1538717.9,2106908.8,2808525.0,1884194.0,2386384.0,0.0,1442974.5,2490243.3
400.030973083333,18.0,11.0,10.0,1.0,0,0.0,0.0,0,CHON,Condensed hydrocarbon,401.038249550213,0.114774804430541,2,C18H11O10N,0.5555555555555556,0.6111111111111112,0.6666666666666665,41.3,14.0,4.0,0.42857142857142855,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,1160344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226998.9,0.0,0.0,0.0,0.0
400.052133423077,15.0,15.0,12.0,1.0,0,0.0,0.0,0,CHON,Tannin,401.059409889957,0.0375553913382689,2,C15H15O12N,0.8,1.0,0.7999999999999998,37.5,9.0,-3.0,-2.0,0.25,-4.0,1193909.8,1874320.0,0.0,0.0,0.0,0.0,0.0,0.0,1630741.1,0.0,0.0,1295788.0,0.0,0.0,0.0,0.0,0.0,0.0,1132917.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431002.4,1131873.9,0.0
