SampleID,Pickup_t,Mass_189.076829692308,Mass_201.076826705426,Mass_203.092493834951,Mass_231.087438281818,Mass_233.103053909091,Mass_247.082274576923,Mass_260.077537375,Mass_261.097975072289,Mass_264.108861190476,Mass_273.09801369403,Mass_274.09323675,Mass_275.113659795918,Mass_277.129328388889,Mass_289.092917981308,Mass_293.124219657534,Mass_295.139909894737,Mass_303.10858887234,Mass_304.103788466667,Mass_305.124199431818,Mass_307.139839247059,Mass_317.124190397436,Mass_319.103485266667,Mass_319.139872295302,Mass_321.1190735625,Mass_321.155475926667,Mass_323.134744827586,Mass_323.171162322581,Mass_325.150438351064,Mass_333.119136154839,Mass_335.134787797203,Mass_337.150380328125,Mass_339.165999842592,Mass_346.114334233333,Mass_347.090222192308,Mass_347.134742238709,Mass_349.125202722222,Mass_349.150406,Mass_351.140868666667,Mass_351.166083462585,Mass_353.18167643,Mass_359.13475,Mass_360.130009178571,Mass_361.150435407643,Mass_363.129660305195,Mass_363.166082205479,Mass_365.145265700637,Mass_365.181714849624,Mass_366.17697,Mass_367.160959471338,Mass_367.197363076923,Mass_369.132079413793,Mass_369.176610303571,Mass_375.129656140127,Mass_377.100739890909,Mass_377.145332539007,Mass_378.140567153846,Mass_379.116407963415,Mass_379.160955555556,Mass_380.1925142,Mass_381.132104149425,Mass_381.176589813008,Mass_383.19225510989,Mass_389.145325634615,Mass_391.124568299363,Mass_391.1358176875,Mass_391.160989243421,Mass_393.09562530303,Mass_393.140238467533,Mass_393.176604021898,Mass_395.155876622047,Mass_395.192227733333,Mass_397.126938360825,Mass_397.171486335878,Mass_397.20789265625,Mass_399.142616673469,Mass_399.178931342105,Mass_403.160944312102,Mass_405.140244680556,Mass_405.176631388535,Mass_407.155843640523,Mass_407.19226027972,Mass_409.171536880597,Mass_409.207917945055,Mass_411.142551353846,Mass_411.187156340426,Mass_418.171879631579,Mass_419.130754357143,Mass_419.155876528662,Mass_421.171506348684,Mass_423.142667113208,Mass_423.187200033113,Mass_425.202851208333,Mass_427.127923702703,Mass_427.137467894737,Mass_429.153153148148,Mass_433.171578967742,Mass_434.166781474576,Mass_435.142606916667,Mass_435.150815974522,Mass_435.187200136363,Mass_437.15823982,Mass_437.166442532051,Mass_437.202843486957,Mass_439.173848067164,Mass_439.182056640845,Mass_439.218454984375,Mass_441.179948083333,Mass_441.189509633094,Mass_441.197742903846,Mass_443.205175153846,Mass_449.12186392,Mass_449.166414888889,Mass_451.137576949153,Mass_451.1820684,Mass_453.15318491954,Mass_453.197730804511,Mass_455.168823011364,Mass_455.213412447368,Mass_457.18444228,Mass_461.16640177707,Mass_463.182080802548,Mass_465.161403359477,Mass_465.197800541096,Mass_467.176986304054,Mass_467.213361353448,Mass_469.148057111111,Mass_469.192636039474,Mass_469.229062824324,Mass_471.119068692308,Mass_471.163713885246,Mass_471.208341785714,Mass_474.172951185185,Mass_475.182120630573,Mass_477.161363738854,Mass_477.1725755,Mass_477.197730846154,Mass_479.176964333333,Mass_479.213391650685,Mass_481.192694175676,Mass_481.229101429825,Mass_483.208295093525,Mass_485.179358538462,Mass_485.223966251908,Mass_491.176958057325,Mass_492.172216,Mass_492.183452657895,Mass_493.156247324841,Mass_493.192664146497,Mass_495.1637829,Mass_495.171865717106,Mass_495.183184714286,Mass_495.208284557047,Mass_497.17938625,Mass_497.187529213793,Mass_497.223914775,Mass_499.203286509554,Mass_499.239624063063,Mass_501.210774857143,Mass_501.218854068702,Mass_505.19271988535,Mass_506.138456435114,Mass_506.162765,Mass_507.171937152866,Mass_507.208299,Mass_509.187593655629,Mass_509.223961856061,Mass_511.19507073494,Mass_511.203269615384,Mass_511.239673440367,Mass_513.210652850746,Mass_513.218828225165,Mass_513.255243173333,Mass_515.189905285714,Mass_515.234486055046,Mass_516.122891610619,Mass_519.2083037,Mass_521.187603782946,Mass_521.224015469388,Mass_522.182823236842,Mass_523.203254649682,Mass_523.239646416667,Mass_525.137963605263,Mass_525.218871932886,Mass_525.255252776316,Mass_527.234477401515,Mass_529.250081551724,Mass_535.203161428572,Mass_537.182485662252,Mass_537.218902114094,Mass_538.2142405,Mass_539.1439696,Mass_539.198178697986,Mass_539.234556258333,Mass_541.213819779221,Mass_541.250189438202,Mass_543.175276049999,Mass_543.229481265735,Mass_545.245126478261,Mass_547.203170217949,Mass_549.218872348993,Mass_551.198076930556,Mass_551.234516965753,Mass_552.19341873913,Mass_553.213784176057,Mass_553.250142830508,Mass_555.229342844445,Mass_555.265747247059,Mass_557.245065220339,Mass_558.240332333333,Mass_561.218897647436,Mass_563.198191038961,Mass_563.234561389262,Mass_564.19340535,Mass_565.213850771812,Mass_565.250244052238,Mass_567.192997013793,Mass_567.229434306123,Mass_567.265862875,Mass_569.208592728571,Mass_569.244983936,Mass_569.281405532258,Mass_571.224356271318,Mass_571.260689552632,Mass_573.239957616162,Mass_573.2763646,Mass_577.213730346939,Mass_578.2088948,Mass_579.193063531034,Mass_579.229457546762,Mass_581.208682948905,Mass_581.245023704,Mass_583.224277835714,Mass_583.260658783019,Mass_584.292368227273,Mass_585.239941333334,Mass_587.25560968254,Mass_591.229384141892,Mass_593.208636468085,Mass_593.244997147887,Mass_594.154378822034,Mass_595.224372304965,Mass_595.260744055556,Mass_596.219490875,Mass_597.107774666667,Mass_597.240048757813,Mass_597.276483792079,Mass_599.255543718446,Mass_605.245137234899,Mass_607.224296887324,Mass_607.260678451852,Mass_608.133701409639,Mass_609.203508607692,Mass_609.239960511451,Mass_609.276392951219,Mass_611.219306120968,Mass_611.255696579832,Mass_611.292068515152,Mass_613.234941457627,Mass_613.271300269663,Mass_615.250478693878,Mass_617.30250475,Mass_621.23994893007,Mass_623.219201897059,Mass_623.255589207692,Mass_624.164854106383,Mass_625.234971358333,Mass_625.271287889909,Mass_627.25062963063,Mass_627.2869786,Mass_629.266328972603,Mass_633.240031575,Mass_635.255697229508,Mass_636.201285137931,Mass_637.190463607143,Mass_637.234862847826,Mass_637.271256720721,Mass_639.214245107143,Mass_639.242283166667,Mass_639.250654626866,Mass_639.287016568421,Mass_641.229759893617,Mass_641.248422681818,Mass_641.25806155,Mass_641.266132959349,Mass_641.302517355263,Mass_643.245537044944,Mass_643.281927367089,Mass_645.128832111111,Mass_645.261159197531,Mass_645.289425785714,Mass_646.112987460317,Mass_647.255579327869,Mass_649.234927070175,Mass_649.271369716814,Mass_651.250671887931,Mass_651.287044050505,Mass_652.159784298246,Mass_652.167617,Mass_652.196212965116,Mass_653.229816735714,Mass_653.266163165138,Mass_653.3025149,Mass_655.245337866667,Mass_655.281737054945,Mass_657.253042266667,Mass_657.261030323809,Mass_657.297447163935,Mass_659.258953888889,Mass_659.268600166667,Mass_659.276691206349,Mass_661.328854,Mass_663.25048777,Mass_664.196479931819,Mass_665.229692538461,Mass_665.230033,Mass_665.266105092784,Mass_667.245339063158,Mass_667.281727211111,Mass_668.227781018182,Mass_669.261068957895,Mass_669.297460027027,Mass_670.149330185714,Mass_671.276798865169,Mass_672.128607857143,Mass_672.164999844828,Mass_677.266075618557,Mass_678.139066413793,Mass_679.24559058427,Mass_679.281933287234,Mass_680.154741405405,Mass_680.191229108108,Mass_681.224728808989,Mass_681.261146,Mass_681.297579663366,Mass_682.1705016,Mass_683.240349576923,Mass_683.27670295,Mass_683.313052825688,Mass_684.185993766667,Mass_685.256175229885,Mass_685.292557038461,Mass_685.328909858491,Mass_687.271523185185,Mass_687.344366416667,Mass_689.287492306123,Mass_692.154785571429,Mass_693.261214046512,Mass_695.240391568966,Mass_695.276736516854,Mass_696.18594485,Mass_697.292357933333,Mass_699.271863484375,Mass_699.308276404494,Mass_701.323653964912,Mass_702.139205116279,Mass_707.276878361111,Mass_708.186244944444,Mass_709.256140673469,Mass_709.292447571428,Mass_710.201607714286,Mass_711.307934208333,Mass_713.287259133333,Mass_713.323615214286,Mass_719.276737794872,Mass_721.292415085714,Mass_723.308130408451,Mass_725.323741734375,Mass_727.3393054,Mass_729.282111058824,Mass_735.271824551021,Mass_737.287497867924,Mass_738.196506666667,Mass_739.302904240741,Mass_744.14997675,Mass_746.165321777778,Mass_746.201758473684,Mass_747.292729605263,Mass_751.303182790698,Mass_753.318435403226,Mass_755.334405890625,Mass_756.186274177778,Mass_757.349900815789,Mass_767.21032,Mass_769.225900125,Mass_769.313458902439,Mass_771.3292743125,Mass_772.181088466667,Mass_774.160431230769,Mass_774.196884529412,Mass_776.175857942857,Mass_776.212174136364,Mass_790.191477444445,Mass_792.207514388889,Mass_794.2230465,Mass_800.175841076923,Mass_806.223088333333,Mass_811.2463295,Mass_813.252028024,Mass_816.207233875,Mass_818.223024,Mass_822.2176966,Mass_830.186417,Mass_831.3866486,Mass_834.181327666667,Mass_834.217744478261,Mass_846.2176783,Mass_855.263034083333,Mass_871.257579837838,Mass_873.23692825,Mass_876.228147666667,Mass_883.257723333333,Mass_894.202384333333,Mass_903.283697454546,Mass_913.268028,Mass_915.283736133333,Mass_955.278991666667,Mass_961.289496428572,Mass_969.294638857143,Mass_985.289551012659,Mass_1001.2845973125,Mass_1015.29980328571,Mass_1049.3416886,Mass_1065.3366775,Mass_1079.3525885
Kelly_104,T_1,0,0,1372661.5,1562251.8,0,0,0,1023221.2,0,1445011.9,0,2045475.1,0,1047320.2,0,0,1467436.8,0,0,0,2375360.5,1522010.6,1325794.4,0,1531417.6,0,0,0,1168820.1,1066200.8,0,1095102.9,0,0,1633595.1,0,1866888.3,0,1466325.6,0,3072725.3,0,2712846,1994292.6,1860158.8,1642843.6,1478757.5,0,2394999.3,0,0,0,2281547.5,0,0,0,0,1307639.5,0,0,0,0,2644854.8,2490131.5,0,1756955,0,1139763.8,1331131.3,1511761,0,0,1636588,0,0,0,2743470.5,2118723.3,2292810.8,1584610.1,1314281.6,0,0,0,0,0,0,2434549.3,2129601.8,0,1738648.9,0,0,0,0,2391409,0,0,1900176,1387674.1,0,2977736.3,0,0,0,0,0,0,2979428.8,0,0,2445849.5,0,1828778,0,0,0,0,0,4110815.5,2260639.5,1789016.3,2066277.1,1694498.4,0,0,1375088.6,0,0,0,0,0,5007703.5,7929889.5,0,2581038.8,2060537.1,1497606.3,1440464.5,0,1424806.8,0,3065723.5,5646278.5,0,0,14096001,2762893.3,0,2203970.3,0,2016078.8,0,1954813.8,1521674.3,3073202.8,1371711.3,0,1953121.3,2993302,2480591,0,4428067.5,2513711.5,2406325.8,1777089.5,1391421.8,3312192.5,0,0,3800259.5,0,0,0,4744276.5,3235852.3,2863716.8,2800239.8,1608847.6,1978559.9,0,5768955,2470162.8,0,1668956.8,2693022,2363410,3112997.5,2713135.3,0,0,2188857.3,1580098.6,3054147,0,2570293.5,2612291.3,1665593.4,2937879.5,2146297.5,2272200.8,2377681.3,0,1850262,0,2021208.5,0,1842960.1,0,3159122.5,3912674.3,2319337.5,0,2545519.3,2043766.4,2740972,2443507,0,2189927,1718637.9,0,0,0,0,1646924.6,1733121.1,0,4402005.5,2650971.8,2116268,0,3073023,0,0,4081487,0,2805035.5,3301489.3,2203255.3,3326221.3,2821053.8,1716675.9,0,0,2087691.8,0,0,2430551.3,2490801,1545143.4,3524177.8,3617552.5,1731863,0,1537660.9,1638275.5,0,1666544.6,0,0,0,1891339,2415526,1810861.6,0,0,0,1456397.3,0,0,1777763.9,0,0,0,2952728.5,0,3181558.5,0,2922495.5,0,1485793.8,0,0,2135530.5,0,0,0,0,0,0,2629779.8,1913774.1,2278807.8,0,1659786.1,0,2047082.3,0,0,4895090,0,0,2686304,0,0,1854282.9,0,0,0,0,0,0,0,1701035,0,0,1733494.4,0,0,0,0,3817724,0,3207847.8,4720303.5,1542343,1903729.6,1918022.1,0,0,0,2152886.8,0,0,2714209.5,0,0,2440491,0,1643124.9,0,1755520.9,0,0,0,2390144.5,1540883.6,0,0,0,0,0,0,0,2640144.3,0,1857857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995124.9,2652197.5,1552936.9,0,0,0,0,0,0,0,0,0,0,1917528.3,2007918.6,2189171.8,1563787.6,0,2266159.3,1811258.1,0,1452820.1,0,0,7930373.5,0,0,0,0,0,0,0,0,0,2976906.8,0,1716957.1,0,0,0,0,0,1658325.9,0,3092524,4163131.3,0,0,0,0,0
Kelly_105,T_1,0,0,1183482.6,0,0,0,0,0,0,1821525.4,0,1387902.6,0,988820.3,0,1108267.3,1453818.9,0,0,0,2168925.3,1216870.3,1614189.6,0,1115793.6,0,0,0,1605530.5,1182755,1153077.1,0,0,0,2095961.5,0,1405834.8,0,1719997,0,2491996.3,0,3125120.5,2506900.5,1169822.3,2525354.8,1106740.4,0,2096567.9,0,0,0,2132842.8,0,1692483.8,0,0,1365267.8,0,0,0,0,2447782,2391881.5,0,2338641.3,0,1230321.5,1905657.3,0,0,0,1307450.3,0,0,0,2586901.3,2284977.5,2228921,2037079.3,1466206.9,1259775.8,0,0,0,0,0,3089530.8,1707076.3,0,1878038,0,0,0,0,2647981.3,0,0,1920694.4,1383360,0,2228181.5,0,1200638.8,1989377,0,0,1792566,1919032.3,0,0,2239336.8,0,1317845.9,0,1294668.8,0,0,0,4915300,2547462,1840035.4,1488815.8,1700180.5,0,0,1679628.6,0,0,0,0,0,4116295,7640586.5,0,2608151.5,2095840.1,1579245.3,1687994.8,0,1760409.8,0,1877117.3,4526618,0,0,7312637,2165002.8,0,1945072,0,2057213.8,0,2156517.3,1535987,2946524.3,0,0,1532372.4,2767536.5,3638805.5,0,3966363.8,2187689.3,2457747.8,0,0,2255242.5,0,0,3303551.5,0,0,1644658.3,5149374,0,2150933.5,1927714.9,0,2138362.3,0,0,1807066.4,0,0,2131338,0,2053229.3,2082425.8,0,0,1899038.4,0,1803206.5,0,0,1767525.6,0,2311539.3,2484211.5,2103389.3,1955432.5,0,2102982.8,0,0,0,0,0,2391004.8,2705402.8,2412036.5,0,2281493,1487902.5,2288152.3,1696801.8,0,0,1687073.4,0,0,0,0,0,2204555.3,0,2701125,1886029.1,0,0,2273957.8,0,0,2775109.3,0,2329303.3,2714693.3,0,3457776.8,1562032.3,0,0,0,1958673.4,0,0,1585199,2614621.3,2210146.5,3442661.3,3329155.3,1794696.5,0,1631910.5,0,0,0,0,0,0,1765085.5,2435024.8,0,1856066.5,0,0,0,0,0,0,1684000,0,0,2136560.5,0,2376382,0,1596865.8,0,0,0,0,0,0,0,0,0,0,0,2490234,1837036.4,1528498.3,0,0,0,2671062.8,0,0,2866241.8,0,0,0,0,0,0,0,0,0,0,0,0,1544105,0,0,0,0,0,0,0,0,4720437,0,4147223.3,5244955.5,0,1977577.1,0,0,0,0,0,0,0,2134768,0,0,0,0,0,0,0,0,0,0,2171528,0,0,0,0,0,0,0,0,3197161.8,1474417,2075412.6,0,0,0,0,0,0,0,0,0,0,0,0,1559602.1,0,1652582.5,0,2504151.3,3114323,2348377.8,0,0,0,0,0,0,0,0,0,0,2209967.5,1622479.8,3258325,2382059.8,0,2313077.5,2038325.4,0,0,2169307.5,0,8469641,1692304.8,0,0,0,0,0,1890945,1581734.8,0,2249911.5,1884548,0,0,0,0,0,0,0,1514762,3706499.3,4144461.3,0,0,0,0,0
Kelly_106,T_1,0,1202613.6,892810.4,1014164.6,0,0,0,0,0,0,0,1597326.8,0,0,0,0,1525818,0,0,0,2021846.5,1814291.6,1380121.6,0,1252462.3,0,0,0,1411986.8,1174091,0,0,0,0,1963858,0,2070086.3,0,2059584,0,2291507.8,0,3584059.8,2233146.8,0,2224194.8,1093068.3,0,1829193.8,0,0,0,2359093,0,1840687.8,0,0,1404840.8,0,0,0,0,2104286.5,2510794.5,0,2481107.5,0,1301952,0,1114294.3,0,0,1123245.9,0,0,0,2954640.5,1667206.8,2237840,1251209.1,1565586.4,0,0,0,0,0,0,2227148.5,1962475.9,0,0,0,0,0,0,1673996.6,0,0,1925454.5,1474137.3,1269663.5,2134178,0,1678073.6,1688572.1,0,0,1627994,1666908.5,0,0,2001397.9,0,1306734.5,0,1212394.6,0,0,0,4278488,1923679.8,1589212.4,2115560,0,0,0,1562862.3,0,0,0,0,0,3296883,6900972,0,2158840,1615215.1,2086522.8,1770479.5,0,0,0,1736423,4233759,0,0,13368444,1916807.3,0,1958878.8,0,1737449.8,0,1688891.5,0,3992465.8,0,0,1509858.3,2455137.3,2630000.3,0,3602583,1706145.5,2111698.3,0,1740806.6,2408713,0,0,4421435,0,0,0,4792926,2526634.8,1772484.5,1670094.4,1444049.8,1976805.1,0,0,2035459,0,1537054.5,0,0,2209898.5,1771636.3,0,0,1836157.3,0,2110607.5,0,0,1930401.3,1539763.3,2305206.3,2217161.3,1869011.1,0,0,1845991.9,0,1763070.1,0,1799958,0,2746172.3,2817872.5,1627482.4,0,1659248.3,1449594,2261383,1664144.9,0,1618344.5,0,0,0,0,1531883.6,0,0,0,2892848,1600057.6,1908811.4,1584469,1575524.1,0,0,3046009.8,0,1721491.6,2139278.5,1637015.8,2823550.8,1468813.1,0,0,0,1602693.8,0,1432439.8,2230292.3,1709791,1602023.4,2652335,2089377.1,1565609.4,0,0,0,0,0,0,0,0,1480574,2480885.8,0,2173349,1839720,0,0,0,0,0,0,0,0,1491469.3,0,2068779.5,0,1746736.8,0,1527109.5,0,0,0,0,0,0,0,0,0,2387147.8,1510491.8,0,0,0,0,2211754.5,1657259.4,0,2506789.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5257464,0,3770801.8,5470645,0,0,0,0,1947791,0,0,0,0,1792324.1,0,0,0,1608952.9,0,0,0,0,0,0,2470088,0,0,0,0,0,0,0,0,3308648.3,0,1593009.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170576.8,2964453,0,0,0,0,0,1943451.9,0,0,0,0,0,0,0,1955060.8,1863742.4,0,2262865,2330775.5,0,1987966.9,0,0,7626962,0,0,1499940.3,1663120.6,0,1751084.3,2320431.8,0,0,2262158.8,0,0,0,0,0,1465179.3,1500819,0,2118625.8,2707426.8,3303048.3,0,1629757.9,0,0,0
Kelly_107,T_1,0,1364517.5,1843471.4,1202900,1076735.9,0,0,1038741.8,0,1091121.3,0,2459701.5,0,990442.3,0,0,1444675.4,0,1193770.1,0,2112702.8,1771780.3,2083850.4,0,1571682.9,0,0,0,1819464.1,1139626.3,1116053.1,1128263.9,0,0,2149188.5,0,2339095.8,0,1923568.3,0,3105123,0,3257676.8,1883439.5,1652408.4,2143260.5,0,0,2931466.8,0,0,1273209.1,2557101.5,0,0,0,0,1289996.5,0,1891186.3,0,1128815.1,3041847,3060263,0,3211824,0,1924642.4,1545515.6,1656352.4,0,0,2975777.3,0,0,0,3465769,1987118.4,3409464,1381185.4,1350730.9,1333848.6,0,0,0,0,0,3108092.8,3453747,0,1864303.4,1207474.1,0,1397731.6,0,2503396.5,0,0,4187966.8,2639178,0,2369963.3,1199030.6,2720284,1861406.6,0,1467282.8,2780821.8,5686936.5,1777941.6,0,3172505.5,0,2567981.5,1266871,0,1518675,0,0,4870185.5,4039377,2420590.3,2062970.6,1911321.3,1582629.6,0,1863877.6,0,0,0,1401714.8,0,5231290.5,9698652,0,3226984,1937928.5,2241045,1743540.4,0,1414494.9,0,6945799.5,6165460.5,0,0,17881702,3424882.8,0,2452225.5,0,2288397.5,0,0,1530532.1,4321834.5,1917494.5,0,2801337,4531638,3146467.3,0,5020715.5,3160119,3225256.3,2318515.8,0,3589920.5,0,0,5495700,0,0,1926659.1,4589332,3873985.5,4887831.5,2380066.5,1478978.5,3611507.8,2031998.8,7087539,4558283,0,2080797.6,6123115,3367194.5,3336009.5,4159315.8,0,0,5085566,1656712,2782636.8,0,1473479.8,3123158.5,0,3279370.5,3174948.3,2284079,2416184.5,0,4023357.8,2128455,2712134.8,0,1641546.4,0,3776562,4025883.8,3144228.8,0,2310153.3,2102802,2275816.8,2454001.5,0,2590156,1950676.6,0,2407850.5,0,1606020.6,4875149,2705694.8,0,4866276.5,2512620.8,2503342.8,2054839,2841717.8,0,0,3860025.5,0,2548071,3039512.3,1823008,3181542.5,2168015.3,1888983.3,0,0,1466500.6,0,0,3519295.3,2408678.8,1936622.4,3038633,3791501.8,0,1607837.1,2134588,1568579.8,0,2044906.4,0,0,2896207.5,3113626.8,2540612.3,1988171.9,2194191.8,1982454.4,0,0,0,0,2255027.3,1466978,0,0,2747398,0,3097511,0,2940846.5,0,1780555,0,0,2122066.5,0,1774314.3,0,0,0,0,2863406.8,2502674.5,1848215.3,0,2063131.4,0,2492871.8,1597897.1,1858510.5,4309648,2089110.9,1761437.6,2290690.5,0,0,0,0,0,0,0,0,0,0,1618571.1,0,0,1675703,0,0,2067156.6,0,4630862,1762787.1,3093073,4934229.5,1619623.1,1576705.6,0,0,1949637.3,1526216.6,2298405.5,1501480.5,0,1912437.9,1835211.6,0,2412241.3,0,1802077.9,0,2762594.8,1845723.1,0,0,2768566,1840856.5,0,0,1744156.3,0,0,0,0,4045134.8,0,0,0,0,0,0,0,0,1587365.5,0,0,0,0,0,0,0,0,0,2314477,2879382.3,1939353.5,0,0,0,0,0,0,0,0,0,0,2184412.3,1451687,2509487.5,1719939.3,0,2477028.5,2168268.8,0,0,0,0,7618794,1716391.9,0,0,0,0,0,1608583.1,0,0,2471164.5,0,0,0,0,0,0,1604342,1889250.8,0,3315668.3,3817148.8,0,1876007,0,0,0
Kelly_108,T_1,0,1570535.9,0,0,0,1094594.1,0,0,0,1071428,0,1501733.1,0,1020644.1,0,0,1360453.9,0,0,0,2201090.8,1670515.8,1438074.8,0,1326342.4,0,0,0,1493900.4,0,0,0,1171157.9,0,1535213.5,0,2149401.3,0,1619144.5,0,3158518.5,0,2786342,2030664.5,1735762.5,2097264.8,0,0,1893267.6,0,0,0,2010049.4,0,1630402.4,0,0,1277118,0,0,0,0,2657876,2011955,1403189.8,2030139.8,0,1293849.5,0,0,0,1391834.8,0,0,0,0,3148176.3,1868915.9,2034556.8,1517923.4,1500012.4,1139542.9,0,0,0,0,0,2059086,1575268.9,0,1760644,0,0,0,0,1734547.6,0,0,1441252.9,1317871.9,0,1813836.4,1428055.5,2019260.3,1488574.9,0,0,2502713,2250811.8,1605823.9,0,2162798.5,0,1834776.1,1300154,0,0,0,1492016.9,3378863,2633598.8,1863750.3,1660243.3,0,1331500.1,0,1455611.4,0,0,0,0,0,4064909.8,6913383.5,0,2047860.8,1854031.5,1512029,1549624.9,0,0,0,1756172.1,4796834,0,0,6695033.5,2128007,0,0,0,1421673.6,0,2139196,1410121.4,3215640.8,1508133.9,0,1522929.8,2745219.8,2971860.5,0,3938371.5,1912656.5,2170635.8,1805592.6,2091980.4,2329039.3,0,0,3595405.5,1805466.1,0,1853510.3,4933751.5,2608786.5,2104109.3,1766713.5,0,1884621.8,0,0,1776999.3,0,1834233.8,0,1994458,2336058,1879877.1,0,0,2019740.6,0,2381814.3,0,0,1835590.6,0,2357945.8,2350316.8,1965323.5,1791765.5,0,1640489.6,0,0,0,1566532.9,0,2329892,2900736.5,1894153.3,0,2483930.5,0,2136224.5,2509480.8,0,1470819.6,0,0,0,0,0,0,2135798.8,0,2189949,1523844.1,1993728.1,0,1870713,2269055.8,0,3561704,0,2527472.8,2673715.5,0,2912970.5,1948531.1,0,0,0,0,0,0,1767717.3,2025516.5,0,2331810.8,2532652,1771568.6,0,0,0,0,1461660.9,0,0,0,1837727.1,2225516,1823599.6,0,0,0,1471737.4,0,0,0,0,0,0,1709178.1,0,3083041.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2460508.8,0,2241629.3,0,0,0,1561935.3,0,0,3080104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3899824.8,0,2419326.8,5393026.5,0,0,0,0,0,0,0,0,0,1602831.4,0,0,0,0,0,0,1705649.4,0,0,0,2053527.5,0,0,0,0,0,0,0,0,2342146.8,0,1680161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1447605.1,2338173.5,0,0,0,0,0,0,0,0,1446271.5,0,0,2328457,0,2536839,1585536.1,0,1487407.3,0,0,0,0,0,6354881.5,0,1470318,1657628.9,0,0,0,2053544.6,0,0,1674269.8,0,0,0,0,0,0,0,0,0,0,2924648,0,0,0,0,0
Kelly_109,T_1,0,1316740.3,1259256.5,0,0,0,0,0,0,1205431,0,2158166.3,0,0,0,0,1490326.3,0,0,0,1401261.6,1323183.1,1497782.4,0,1770707.4,1298939.5,0,0,1798085.4,0,0,0,0,0,1663636.6,0,2555596.5,0,2834438.3,1153857,2442447,0,3325696.8,1925923.3,1786669.3,2091081.3,1405267.3,0,2442599.8,0,1112561.4,1075197,2785130.5,0,0,0,0,2150209.3,0,1530134.5,0,0,2631755,2424326,0,2143246,0,1285829.3,1360077.3,0,0,0,3127098.3,0,0,0,2908238.8,2161147,2726915,1526447.8,1304503.6,1435493.1,0,1233682.4,0,0,0,2188798.5,2923974,0,1947282.6,0,1400872.6,1426730.9,0,2348253.8,0,0,3273932.5,1873621.6,1385162.8,2477261,0,0,0,0,1354722,2362596.5,5302502.5,0,0,2504030,0,2122644.3,0,1219537.5,1540872.6,0,1652818.9,4072171.3,2604359.5,2784670.5,1689257.6,1500165.8,0,0,1538930.3,0,0,0,0,0,4230082.5,7617078,0,2030145.6,2338489.3,1854660.8,2452288.3,0,1464267,0,6549593,5058552,0,0,14196358,2496146,0,2188578.5,0,2131758.5,0,2271681.3,0,3654242,0,0,2069252.1,3502648.5,2444662,0,4258001,1994461.1,2938741.5,1762177.8,0,4061721.8,0,0,4622525,0,0,1427295.5,3932296.3,2879628,4157212.3,1715496.4,0,3004854,1741250,5618738,3364940.8,0,2529503.8,6531439,2252515,3621715.3,2724702.8,0,3503544.5,4141513.3,1495508.6,3125817,0,0,3264162,2184451.8,3990349,2466207.8,1723359.9,2203114.3,0,2684449.8,0,2122330.8,0,1621642.3,0,2884284,3280068,2049229.6,0,2169035.8,0,1968832.3,2638537.5,0,2408116.5,1834173.5,0,2421919.3,0,0,4482697.5,1945116.9,0,3415004.5,1574372.8,1603228.3,1886116.4,2899796,0,0,3728644,0,3038684,2202472.3,1721711.5,2573859.3,1808629.1,0,0,0,1612923.6,0,0,1704015.5,2662323,2120889.5,2381908.8,2441489.8,1778456.3,1627166.6,1584242.1,0,0,1952718,0,0,2191487,2934026.8,2253901.3,1522003.4,1499878.4,1888658.8,0,0,0,0,1902722.6,0,1701707.9,0,2596074.3,0,2201624.3,0,0,1549091.3,0,0,0,1467727,0,0,0,0,0,1840555.3,2544678,0,2634741.8,0,1634591.3,0,1971109.1,0,1766058.5,2811458.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597500.9,0,0,1763681.8,0,3855330.8,0,1890562.5,4982024,0,0,0,0,0,0,1858612,0,0,1856703.3,0,0,1742183.8,0,0,0,1472146.1,0,0,0,2063502.4,0,0,0,1880814.8,0,0,0,0,3504757.3,0,0,0,0,1950522.8,0,0,0,1687690.5,0,0,0,0,0,0,0,0,0,1682998.4,2407227.5,0,0,0,0,0,0,0,0,0,0,0,2054364.1,0,2053543,1848426.8,0,2373503.8,0,0,0,0,0,8090850.5,1450437.1,0,0,0,0,0,1781570.3,0,0,3425160.3,0,1657012.8,0,1803921.3,0,0,0,0,0,3663777.5,3411489,0,0,0,0,0
