Mass,C,H,O,N,S,P,NeutralMass,Error_ppm,MolecularFormula,El_comp,Class,OC,HC,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Kelly_01,Kelly_02,Kelly_03,Kelly_04,Kelly_05,Kelly_06,Kelly_07,Kelly_08,Kelly_09,Kelly_10,Kelly_100,Kelly_101,Kelly_102,Kelly_103,Kelly_104,Kelly_105,Kelly_106,Kelly_107,Kelly_108,Kelly_109,Kelly_11,Kelly_110,Kelly_111,Kelly_112,Kelly_113,Kelly_114,Kelly_115,Kelly_116,Kelly_117,Kelly_118,Kelly_119,Kelly_12,Kelly_120,Kelly_121,Kelly_122,Kelly_123,Kelly_124,Kelly_125,Kelly_126,Kelly_127,Kelly_128,Kelly_129,Kelly_13,Kelly_130,Kelly_131,Kelly_132,Kelly_133,Kelly_134,Kelly_135,Kelly_136,Kelly_137,Kelly_138,Kelly_139,Kelly_14,Kelly_140,Kelly_141,Kelly_142,Kelly_143,Kelly_144,Kelly_145,Kelly_146,Kelly_147,Kelly_148,Kelly_149,Kelly_15,Kelly_150,Kelly_151,Kelly_152,Kelly_153,Kelly_154,Kelly_155,Kelly_156,Kelly_157,Kelly_16,Kelly_17,Kelly_18,Kelly_19,Kelly_20,Kelly_21,Kelly_22,Kelly_23,Kelly_24,Kelly_25,Kelly_26,Kelly_27,Kelly_28,Kelly_29,Kelly_30,Kelly_31,Kelly_32,Kelly_33,Kelly_34,Kelly_35,Kelly_36,Kelly_37,Kelly_38,Kelly_39,Kelly_40,Kelly_41,Kelly_42,Kelly_43,Kelly_44,Kelly_45,Kelly_46,Kelly_47,Kelly_48,Kelly_49,Kelly_50,Kelly_51,Kelly_52,Kelly_53,Kelly_54,Kelly_55,Kelly_56,Kelly_57,Kelly_58,Kelly_59,Kelly_60,Kelly_61,Kelly_62,Kelly_63,Kelly_64,Kelly_65,Kelly_66,Kelly_67,Kelly_68,Kelly_69,Kelly_70,Kelly_71,Kelly_72,Kelly_73,Kelly_74,Kelly_75,Kelly_76,Kelly_77,Kelly_78,Kelly_79,Kelly_80,Kelly_81,Kelly_82,Kelly_83,Kelly_84,Kelly_85,Kelly_86,Kelly_87,Kelly_88,Kelly_89,Kelly_90,Kelly_91,Kelly_92,Kelly_93,Kelly_94,Kelly_95,Kelly_96,Kelly_97,Kelly_98,Kelly_99
451.103515849206,24.0,20.0,9.0,0.0,0.0,0.0,452.110792316086,-0.132877134172164,C24H20O9,CHO,Lignin,0.375,0.8333333333333334,-0.08333333333333304,62.67499999999999,15.0,6.0,0.4,0.5384615384615384,6.0,31248334.0,41931812.0,15805571.0,36235896.0,37075300.0,36253576.0,32648006.0,33510324.0,33410322.0,58536432.0,7865395.0,8287960.5,8008092.0,7756888.0,8082576.0,10777534.0,9128022.0,9302804.0,11646205.0,6959998.0,3729642.8,1949027.5,1453913.8,2029872.6,2244929.8,1476548.6,1362882.1,1651462.6,1457785.6,1976708.3,1784705.5,3159076.0,1872425.3,0.0,0.0,2441210.3,0.0,1435081.6,2535421.3,0.0,0.0,1950401.1,2186736.8,1561716.8,0.0,1597214.6,0.0,6688920.5,8832011.0,6307641.5,3116635.5,6319039.5,5263956.0,1582621.8,7405331.0,11117083.0,7651563.5,3432264.8,8270115.0,6219976.0,2242966.0,1840237.0,2573795.8,2159913.3,3623137.8,2518035.0,2446728.5,1784163.5,1570496.8,1487061.3,1454875.5,1321363.0,1297306.0,1380771.4,2169473.5,2835767.8,0.0,1835821.4,2243836.3,4034848.8,4326017.5,4805378.0,3138543.8,3299248.0,2806029.0,3480379.5,2699274.0,2906195.3,5354292.0,5809439.0,4129147.5,4495174.5,4168426.8,5290020.5,5528844.0,4924606.0,5380715.5,3559942.0,5017728.5,0.0,0.0,0.0,0.0,1420049.6,0.0,0.0,0.0,0.0,0.0,1563637.6,0.0,0.0,0.0,0.0,0.0,0.0,1272442.9,0.0,0.0,9111997.0,0.0,6406173.5,34158132.0,2425446.3,12475424.0,12705720.0,14035083.0,13956142.0,7535811.5,13244160.0,12921999.0,11363954.0,13112815.0,13202466.0,9805934.0,14071931.0,9567667.0,4363055.5,4066256.5,2838679.5,2381700.3,2878687.0,2519228.0,2111942.5,0.0,0.0,9240971.0,0.0,1901978.5,0.0,1846916.4,1573094.9,0.0,1607985.0,1399370.5,9605941.0,12870452.0
451.109361267974,17.0,24.0,14.0,0.0,0.0,0.0,452.116637734854,-0.0713423283264976,C17H24O14,CHO,Tannin,0.8235294117647058,1.411764705882353,0.23529411764705888,53.59411764705882,6.0,-8.0,-2.6666666666666665,0.0,-8.0,2879953.0,2452005.3,0.0,2653307.0,3115364.5,2337674.5,2031431.4,2723253.0,2017043.0,2648563.8,17927222.0,15861467.0,14094750.0,12866650.0,12790930.0,12041151.0,13660248.0,12391190.0,10464511.0,10855296.0,1413100.5,2649445.8,1283676.0,3888947.0,2727235.8,2533318.5,1512132.5,9803785.0,11226748.0,9624454.0,8727171.0,2151974.0,9391915.0,9014829.0,5627509.5,7081468.0,5997079.5,3644876.0,5837311.0,3589124.0,7196561.0,7243970.5,2144243.0,8853879.0,7216002.0,7192608.5,6473796.5,13683866.0,13364237.0,11691836.0,9567837.0,11017154.0,8236630.0,1467679.4,10151701.0,11678237.0,10741997.0,6679882.5,9656613.0,8385738.0,4367512.0,4902510.5,5381094.0,2869547.5,2066403.9,4155925.0,3211658.8,8451941.0,10808515.0,8246743.0,6278685.5,8034965.0,8290460.0,2587813.5,0.0,2566457.5,1883867.4,1852207.3,3124478.0,4277538.5,3405955.5,5498628.0,4652018.0,3789233.8,3869454.8,3965245.3,3083275.8,3798613.3,5316405.5,5418273.0,4189565.3,4336456.5,3459820.5,4655142.5,5683470.0,5195968.0,5476973.5,5174791.5,4820098.5,3713547.0,3738608.8,3238321.3,2930648.8,3354643.5,3123354.0,3131392.0,2714353.8,3935843.0,3093334.8,3037944.0,2535078.8,2414738.3,3053823.5,2818536.3,3035711.3,2787267.3,2566012.5,3016636.5,2608432.8,5425599.5,3600909.5,2926111.8,5086775.0,3796072.5,4623394.5,10981306.0,11565197.0,9157680.0,10345670.0,10534658.0,9118865.0,9520756.0,10073584.0,6447140.0,11116656.0,9881725.0,8232373.5,1612593.6,1528786.8,2042521.8,1679750.3,0.0,2790590.0,5120969.0,6121221.0,3838629.0,0.0,3122344.0,1709980.9,8076314.5,6284166.5,10780905.0,9152830.0,6925106.5,8773196.0,16042807.0,13208374.0
451.11569025,13.0,29.0,11.0,2.0,1.0,1.0,452.12296671688,0.0005916973588709,C13H29O11N2SP,CHONSP,Carbohydrate,0.8461538461538461,2.230769230769231,-0.3076923076923075,69.06923076923076,,-10.0,7.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040046.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2038312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1856245.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274501.1,1862971.3,1928413.4,2283825.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.124600656051,21.0,24.0,11.0,0.0,0.0,0.0,452.131877122931,-0.0343028922856644,C21H24O11,CHO,Lignin,0.5238095238095238,1.1428571428571428,-0.0952380952380949,63.014285714285705,10.0,-1.0,-0.1,0.2903225806451613,-1.0,16281558.0,23155754.0,7742600.5,16267902.0,17181034.0,14362511.0,15041356.0,16307129.0,14724375.0,22524408.0,9923643.0,13840096.0,11981220.0,19911776.0,13304983.0,13075396.0,11616348.0,13699867.0,12668165.0,10996612.0,22740210.0,11481451.0,7897185.5,19334456.0,19388234.0,9319884.0,12990922.0,7998478.0,8990337.0,7858059.0,7199368.0,24464938.0,7853871.5,7611954.0,14638715.0,10156545.0,13490717.0,36095956.0,15083013.0,25257994.0,12962710.0,11922631.0,30213112.0,10488188.0,11444103.0,9187366.0,8282185.0,10155168.0,12325906.0,13072193.0,15887970.0,17230792.0,19062364.0,27708452.0,11132698.0,12413474.0,14967027.0,23235920.0,13611306.0,17681616.0,14603422.0,9577075.0,25867244.0,37950768.0,27050730.0,19222042.0,24313232.0,6710121.5,7886023.5,8771037.0,10915363.0,7890585.0,9279650.0,35546284.0,29866888.0,24123198.0,18033888.0,20723508.0,4434178.5,5897511.5,6993544.5,8000264.5,7120887.0,5466550.5,5137171.0,5333314.0,4988944.0,5854810.5,7766842.0,6703397.5,6129025.5,6792012.5,5880561.0,6629419.5,6310163.0,5781701.5,7685747.5,5335564.0,6746248.0,27276304.0,25937910.0,30357942.0,25963486.0,29076504.0,29968030.0,27899908.0,28127478.0,28540008.0,26544476.0,40135420.0,43354284.0,40838808.0,35046660.0,34121708.0,35029060.0,36989896.0,35489152.0,32252866.0,35284788.0,19159492.0,9316882.0,13710374.0,24340028.0,13202543.0,20646954.0,16936896.0,13357203.0,13091894.0,27182282.0,13565703.0,17474710.0,14968441.0,14747125.0,15246378.0,19495030.0,17922178.0,20532666.0,10009399.0,8965592.0,7788703.5,8982412.0,9774310.0,9855683.0,16200656.0,13533962.0,16538283.0,17453458.0,13916334.0,12711587.0,11369503.0,12742539.0,10647789.0,14854467.0,10758967.0,8275537.0,12503868.0,14279482.0
451.127886833333,18.0,28.0,11.0,0.0,1.0,0.0,452.135163300213,0.152900486967397,C18H28O11S,CHOS,Amino sugar,0.6111111111111112,1.5555555555555556,-0.22222222222222232,66.63333333333333,5.0,-6.0,-1.1666666666666667,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437308.3,0.0,1628702.1,0.0,0.0,1754123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2190789.8,3824658.8,1663527.6,0.0,2830448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697233.3,1642251.5,1638316.3,0.0,2549934.8,1602468.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.135829475,20.0,24.0,10.0,2.0,0.0,0.0,452.14310594188,-0.0241960561078879,C20H24O10N2,CHON,Lignin,0.5,1.2,0.10000000000000009,57.449999999999996,10.0,0.0,-0.25,0.23076923076923078,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501503.8,2272996.3,0.0,0.0,0.0,0.0,0.0,1950750.3,1243784.4,1523847.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806625.1,2949591.0,2059784.6,2584334.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648230.1,0.0,1546080.3,1230630.9,0.0,0.0,0.0,2991954.5,3101485.5,1707730.6,0.0,0.0,3071472.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3496622.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717623.8,0.0,0.0,10437652.0,9698298.0,11246009.0,9498593.0,10392604.0,9862818.0,8861704.0,9998586.0,10507371.0,10295647.0,3966210.0,3092143.5,3210907.0,3337991.8,4844530.0,4330568.0,3824586.8,3703171.8,4078532.5,3644217.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549626.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.137576949153,18.0,29.0,11.0,0.0,0.0,1.0,452.144853416033,-0.232518476939596,C18H29O11P,CHOP,Amino sugar,0.6111111111111112,1.6111111111111112,-0.666666666666667,79.30000000000001,5.0,-6.0,-1.1666666666666667,0.0,-7.0,4619227.0,4843566.5,0.0,3476097.5,3929454.0,3522962.0,3987279.5,4308924.0,3774235.3,3580412.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1239156.9,2342256.3,1488230.4,1874494.0,2931534.0,1478608.0,1514958.6,0.0,0.0,0.0,0.0,3017775.3,0.0,0.0,1946751.9,1356292.5,0.0,0.0,0.0,0.0,0.0,0.0,1502205.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2812579.5,2197110.5,0.0,2410294.0,1905133.9,1777438.6,1639829.5,0.0,0.0,0.0,0.0,0.0,0.0,1998255.1,0.0,1539649.6,2695908.0,1545271.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273903.8,0.0,0.0,0.0,0.0,0.0,8713237.0,23500794.0,8679865.0,14701538.0,8856605.0,8095395.0,8124424.5,8624379.0,8025195.5,13099359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576917.8,1409067.8,1667904.8,2398323.8,1993262.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500607.5,2465596.5,2763228.8,2041764.3,2495376.0,3082475.0,2400967.8,2648533.5,1990670.9,0.0,1738775.5,1853618.4,1901736.0,0.0,0.0,0.0,1269832.1,0.0,0.0,0.0,0.0
451.139833741936,25.0,24.0,8.0,0.0,0.0,0.0,452.147110208816,0.0166724151987169,C25H24O8,CHO,Lignin,0.32,0.96,-0.3200000000000003,69.42,14.0,6.0,0.35294117647058826,0.47619047619047616,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414465.3,0.0,0.0,1270629.3,0.0,2072520.8,0.0,0.0,1760265.8,0.0,0.0,0.0,0.0,1335870.9,0.0,1302736.9,1415119.6,0.0,1227142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217558.6,0.0,0.0,0.0,0.0,0.0,0.0,1373479.1,1598712.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651487.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253399.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2981317.8,2674328.8,2564668.5,2080975.9,2026763.5,2225307.5,2084990.1,2639353.0,2256944.5,1474939.9,2038151.1,2182592.3,1880893.3,1753053.5,0.0,0.0,0.0,1446344.6,0.0,0.0,1500336.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244481.5,1900350.6
451.145703388535,18.0,28.0,13.0,0.0,0.0,0.0,452.152979855415,0.0246170775768581,C18H28O13,CHO,Carbohydrate,0.7222222222222222,1.5555555555555556,-0.11111111111111072,63.466666666666654,5.0,-8.0,-1.6,0.0,-8.0,22065118.0,25691186.0,9088142.0,21183108.0,23525744.0,20434836.0,19290962.0,20079550.0,20688158.0,29323774.0,2541891.8,3031271.8,2622891.5,2763367.5,2729630.0,2234314.5,3007075.0,3043617.5,2170123.8,2365322.0,1752567.4,6017395.5,3880041.5,5641537.0,4883281.0,4222419.0,4149713.8,2050069.5,2179208.3,1975697.6,1746830.5,3307569.8,1763637.6,2139448.0,3994243.0,3375623.0,3248164.8,5964763.0,3688972.0,3730450.8,2465694.0,2305740.8,4265984.5,2296707.0,2291085.3,1624366.4,1832527.5,2170022.8,2295832.5,2598728.8,3603561.3,2618320.3,2854500.3,2965545.8,2334497.3,1609769.0,1540090.1,4035925.3,2647856.5,2367189.8,5987495.0,5969529.0,7008244.0,6918457.0,2975472.8,5810721.5,4674968.5,2023791.4,1554894.1,2023907.9,2192938.0,1517983.4,1780905.0,7268530.0,3832206.0,3236676.0,3334886.5,3106106.5,2441992.5,2758958.3,2920079.0,2886415.3,2594302.0,2529724.8,3016985.5,2309960.3,2140182.0,3612769.8,2842431.8,2424620.3,2441096.0,2640722.5,2089719.1,2080306.4,2909977.5,2454733.0,2890875.5,2016786.4,3067536.0,10599447.0,9695229.0,11190716.0,9477092.0,10857503.0,9918117.0,9553931.0,9724158.0,11009134.0,9628002.0,7639814.0,7319731.0,6479518.0,7033099.0,7129077.5,7524427.0,7654349.5,6834566.5,7003079.5,6523708.5,8669644.0,3718168.0,7252015.0,12084804.0,6185079.0,8821810.0,3008968.0,2505883.0,2086462.8,3059921.8,2649869.5,2181277.3,2199680.0,1818618.5,1815858.9,2806910.3,2042505.0,2008514.4,4254527.5,4169183.5,3698855.5,2850195.0,3445998.0,4557514.5,7186393.0,5716754.0,4956851.0,5587354.5,5036213.5,5122731.5,3343397.5,2675602.5,2529779.5,2556747.0,2516285.5,1738839.3,2619203.5,2472768.5
451.156857,17.0,28.0,12.0,2.0,0.0,0.0,452.16413346688,0.201049825376945,C17H28O12N2,CHON,Carbohydrate,0.7058823529411765,1.6470588235294117,0.11764705882352944,56.94705882352941,5.0,-7.0,-3.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765925.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1259705.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.160939050955,22.0,28.0,10.0,0.0,0.0,0.0,452.168215517835,0.0698898407288674,C22H28O10,CHO,Lignin,0.45454545454545453,1.2727272727272727,-0.3636363636363633,70.66363636363636,9.0,-1.0,-0.08333333333333333,0.23529411764705882,-1.0,7134179.0,9802806.0,1710482.5,4296327.0,6876534.0,3995544.3,4835158.0,4374465.5,4863266.0,7983619.5,5936201.5,7058157.5,7151025.0,13120621.0,6035619.0,6207439.5,5393512.0,6974246.5,8445201.0,5781390.5,3722492.0,18282874.0,9805935.0,23827784.0,27342678.0,12500440.0,17480152.0,5353499.0,7016077.5,5601174.5,5038739.0,5249590.5,6187834.0,4979260.5,19803784.0,9288204.0,13398570.0,46499808.0,16938514.0,37857304.0,7670691.5,6285521.0,5725190.0,6457736.0,9447314.0,6963252.0,7702612.0,4369580.0,5068829.5,6627150.0,12514926.0,10413014.0,15527530.0,5163054.0,4521766.0,5392942.0,7430399.5,14249306.0,5641525.5,12047579.0,13331629.0,10162813.0,24876026.0,47772992.0,7449334.0,17141286.0,25927070.0,5205875.5,7060691.0,6776297.0,9031215.0,5982884.0,8609966.0,10255543.0,6185874.5,5192520.5,4878571.5,4083519.3,1734924.8,3179827.3,3033236.0,4258580.0,3539971.3,2585025.3,3577630.0,3349325.0,2291738.5,3457639.0,5580612.0,5173553.0,4895116.5,5096279.0,4145915.5,4245559.0,4869406.5,4441298.5,5923457.5,3137558.8,4392085.5,6991900.0,5896194.0,8509888.0,7412713.5,7434276.0,7945898.0,7864335.5,8137987.0,7216242.5,7377254.5,9607948.0,10174648.0,10999459.0,10218768.0,10332155.0,10215504.0,8928210.0,9450891.0,9077708.0,9115457.0,26638802.0,15768092.0,32736310.0,27584072.0,24212606.0,26926138.0,15802318.0,8075425.0,12104773.0,32920790.0,9547538.0,17773730.0,12297861.0,9424383.0,18205754.0,16296068.0,14006414.0,21048776.0,15815493.0,14568933.0,15657133.0,21084056.0,18001140.0,18447056.0,28881888.0,17599256.0,31226552.0,33440160.0,26255546.0,30498482.0,8920106.0,8419224.0,5950712.0,10684753.0,7037762.0,6652508.0,6437704.5,6416197.0
451.164229,19.0,32.0,10.0,0.0,1.0,0.0,452.17150546688,0.248735974494832,C19H32O10S,CHOS,Protein,0.5263157894736842,1.6842105263157894,-0.5263157894736841,75.3,4.0,-6.0,-0.875,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372247.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3777067.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329835.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.173882611111,19.0,33.0,10.0,0.0,0.0,1.0,452.181159077991,-0.0559238054916337,C19H33O10P,CHOP,Protein,0.5263157894736842,1.736842105263158,-0.9473684210526319,87.30000000000001,4.0,-6.0,-0.875,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220286.0,2744436.0,2626892.3,3726171.0,1723356.3,2607580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271922.5,2408065.0,1633022.6,1717571.6,0.0,1372971.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274043.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335070.1,0.0,1255495.6,1262901.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2045446.3,1534660.0,2374125.5,1914664.3,1731758.3,1652755.4,0.0,0.0,1814890.6,0.0,1470908.0,1629607.3,1712915.8,1345535.5,0.0,1833429.3,0.0,0.0,0.0,0.0,1654048.3,0.0,0.0,1665666.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3793226.3,4207593.5,2563250.3,3405724.8,4047096.0,4304596.5,0.0,0.0,1431997.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.176209,26.0,28.0,7.0,0.0,0.0,0.0,452.18348546688,0.0393349613747131,C26H28O7,CHO,Lignin,0.2692307692307692,1.0769230769230769,-0.5384615384615383,75.64615384615384,13.0,6.0,0.3157894736842105,0.4222222222222222,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817631.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338027.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433011.0,0.0,0.0,0.0,1552102.9,0.0,0.0,1584806.3,1812672.5,1461175.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
